PRODUCT_CATEGORY,RATING,LABEL,REVIEW_TEXT,SOURCE,TEXT_LENGTH,SENTIMENT_POLARITY,RATIO_REPEATING_WORDS,IMPORTANT_WORDS_COUNT,STOPWORDS,FK_SCORE,CAPITALIZATION_COUNT,PUNCTUATION_COUNT
Tools_and_Home_Improvement_5,5.0,F,"Needed to replace a couple of old saw blades.  I did not need a new blade, but a pair of the same blade, and they work great.  I have purchased other saw blades and blades that are in good working order. ",AMAZON,41,0.26856060606060606,0.16666666666666666,1,21,3.9,3,5
Pet_Supplies_5,4.0,F,I really like the looks of this and the materials. I will keep purchasing it.Very nice.I bought this for a friend who has a small dog and she had a very large ear. It was her only ear. I am very pleased.I bought this for,AMAZON,45,0.08571428571428572,0.20512820512820512,2,28,1.5,7,6
Sports_and_Outdoors_5,5.0,F,"I added this to my pack. The only problem is that it comes with a small screw driver. I had to replace the driver, but that is the",AMAZON,28,-0.125,0.2,0,19,2.2,3,3
Clothing_Shoes_and_Jewelry_5,5.0,F,"These socks are so darn cute. The only problem is that they are kind of small. I'm 6'5"" and wearing a 32D, and the 32D is way too big. I ordered a size large, and it fits perfectly. I ordered a size XL and it's just a bit loose. I can't wear it with a bra underneath.",AMAZON,57,0.24842032967032965,0.2,0,31,2.3,10,13
Electronics_5,5.0,F,I tried one roll to find a way to change the USB port on my Dell XPS 13. 0.,AMAZON,19,0.0,0.058823529411764705,0,7,3.6,8,2
Toys_and_Games_5,4.0,F,I bought this tweezers to go with the Brio. I also love that they are removable and can be removed.  The plastic parts are also very easy,AMAZON,27,0.5316666666666667,0.16,1,15,3.3,4,2
Books_5,3.0,F,"First of all,I think Kristian Hannah has the talent to make a book as entertaining as the first one.  If you haven't read the first one, the first one was great, and that book was a little disappointing in parts.  If you are looking for an entertaining read, this one is a must read for you!

I had to wait a bit for the second one, because I didn't want to put the book down.  I don't know if I will have read the third one soon, but I am glad I did!I was skeptical when I read this book.  I am a sucker for suspense and it kept me interested.  It is a fun story of two sisters and their relationship.  I loved how the story was told and how it was told in a way that made the book enjoyable.  I'm a sucker for suspense and this was no exception.  I recommend this book to anyone who is looking for a good story that is not predictable and that",AMAZON,171,0.1787247474747475,0.18543046357615894,1,104,5.8,19,20
Kindle_Store_5,5.0,F,This book was definitely different from what I thought it would be.  There were a few typos and mistakes but the story kept going. ,AMAZON,24,-0.1,0.0,0,14,5.6,3,2
Kindle_Store_5,5.0,F,5 stars as always with this book. It is a great book for a beginner to the craft. Great job!I liked this book but the writing was a bit slow. The story was a little rushed. I would have liked to see more of the characters in the book. I could have read the book in one sitting.,AMAZON,58,0.4017857142857143,0.21568627450980393,2,31,2.4,6,7
Books_5,4.0,F,I really enjoyed this series. I love the characters and the history. I would recommend this to anyone who likes historical romance. I thought this book was a great book.,AMAZON,30,0.45,0.11538461538461539,3,14,5.0,4,4
Clothing_Shoes_and_Jewelry_5,5.0,F,"One of the best-fitting, and most comfortable shoes ever made. I will be purchasing more in other colors.I bought this for my son, who lives in the North Dakota area.  He's 5'3"" and 175lbs, which are perfect for him.  He wears a size 7 and a size 8.  I ordered a size 8 and the fit is perfect.  He's tall and has a narrow foot, which is good.  He likes that the shoes are made from a very soft material, which is great.  He's very comfortable with them.  He's a huge fan of the suede that he's worn at the gym",AMAZON,101,0.4634615384615385,0.19753086419753085,0,58,2.5,12,22
Home_and_Kitchen_5,5.0,F,We bought this as a gift for my daughter and she loved it.  It's been a great,AMAZON,17,0.75,0.06666666666666667,1,12,0.7,2,2
Pet_Supplies_5,5.0,F,"All 3 dogs love these, and they are the best. I will keep them for the next couple",AMAZON,18,0.5,0.0625,1,11,0.9,2,2
Toys_and_Games_5,5.0,F,Works great! Nice and thick material. The pieces are sturdy and will stand up to the abuse of,AMAZON,18,0.43333333333333335,0.125,0,9,2.1,3,2
Home_and_Kitchen_5,5.0,F,"I'm happy with it. I've had it for a year and I'm happy with it. Very pretty. I bought this for a friend, and she is very pleased with the quality. The color is beautiful and the material is very thin. I would recommend this to anyone looking for a great stainless steel dishwasher. I also love the fact that it is a non-stick surface, and that it can be washed with soap and water. I will buy another for her in the future. I'm very pleased with the quality of this item.",AMAZON,93,0.4595454545454546,0.16883116883116883,3,59,4.3,10,16
Home_and_Kitchen_5,5.0,F,Wonderful aroma throughout the house.  The only problem is that it's kind of hard to put,AMAZON,16,0.32708333333333334,0.07142857142857142,0,8,4.1,2,2
Clothing_Shoes_and_Jewelry_5,5.0,F,This is the second one that I have bought and they fit perfectly. They are a bit snug on my foot but I am happy with the fit. I'm a size 10 so it's a little snug in the heel but they are fine. I'm happy with the quality and fit. I love the color and the fit. They are a little heavier than I expected but I will keep them. I'm hoping they will last a long time so I can buy another pair of them. Very good. I love these boots.,AMAZON,93,0.35303921568627455,0.175,3,57,3.1,14,13
Electronics_5,5.0,F,any one that needs extra protection. The case is comfortable and it fits my iPad perfectly.,AMAZON,16,0.4666666666666666,0.0,0,7,4.1,2,2
Electronics_5,5.0,F,"also would recommend this item to anyone). It is a great product for the price. I highly recommend it. If you are looking for a basic cable, this is it.",AMAZON,30,0.32,0.2,1,17,3.9,3,6
Toys_and_Games_5,5.0,F,Worth $13! Son loved it!My daughter loves this!Very cute and easy to use,AMAZON,13,0.5020833333333333,0.0,0,6,0.2,4,4
Movies_and_TV_5,5.0,F,The original is the best!  I love the movie.  The plot is just amazing!  The acting is top,AMAZON,18,0.5208333333333334,0.13333333333333333,1,10,0.3,4,3
Electronics_5,5.0,F,I have 4 Roku units and have had no issues. I will keep my Roku units as backup.,AMAZON,18,0.0,0.25,0,10,0.9,4,2
Clothing_Shoes_and_Jewelry_5,5.0,F,Love these pants! Elastic inseam and wide width. I normally wear a size 10 but ordered a size 6. 5 and it fit perfect.,AMAZON,24,0.41500000000000004,0.15,1,8,2.1,3,4
Home_and_Kitchen_5,3.0,F,"Pro it seems comfortable. Cons; first, it doesn't feel comfortable. Second, the handle has a slight clunk. Third, the lid is a bit too short. The lid is still very comfortable. I can't imagine how this could be improved. I'm not a fan of the sticky feel of plastic and it is a little uncomfortable. So I will probably not buy this product again. However, I would not have given it five stars if it were not for the fact that the handle is a little short.",AMAZON,87,0.04402777777777778,0.17142857142857143,0,47,3.5,11,17
Home_and_Kitchen_5,4.0,F,"Looks better in person. Kinda bulky, but very comfortable.

The only reason I gave",AMAZON,14,0.34,0.0,0,6,3.9,4,3
Pet_Supplies_5,3.0,F,Wanted the bubonic chronic of this. The only problem is that it's kind of hard to put the suction,AMAZON,19,0.10277777777777776,0.11764705882352941,0,11,3.5,2,2
Home_and_Kitchen_5,4.0,F,great price good solution for the priceGreat quality and comfortable for a travel mug. I have one in my bathroom and the other in my office.,AMAZON,26,0.44375,0.20833333333333334,3,14,6.0,2,2
Pet_Supplies_5,5.0,F,"My dogs go crazy for this. The only problem is that it's kind of hard to put on. If you don't put it on, the dog will lay on it and go straight to the floor. It's a little pricey for a dog that's 4 lbs. but for the price it's worth it. I'm also happy with the way it folds up so you don't have to put it on top of the dog and on top of the bed. I love that it's made of solid wood instead of hard plastic. I love that it",AMAZON,96,0.1806547619047619,0.2125,2,59,2.1,7,16
Tools_and_Home_Improvement_5,3.0,F,I expected these to feel more like the quality of these bulbs.  These bulbs are brighter and more like an incandescent.  I also like the fact that the light output is,AMAZON,31,0.325,0.1724137931034483,4,17,3.8,3,2
Movies_and_TV_5,5.0,F,"I thought that the movie was an entertaining movie, and I will admit that I thought it was.

But the film itself, as a whole, was not so great. The movie had a lot of potential, and I think that it was going to be a disappointment. The acting was a bit weak, but the story line was pretty good. The only thing that really got me was the ending. The ending was a bit weak.

However, I would recommend that you buy this movie, because it is a great movie. I'm not sure why I didn't",AMAZON,97,0.13214285714285715,0.14814814814814814,2,60,4.5,13,16
Home_and_Kitchen_5,5.0,F,"These sheets are amazing!  They are so soft and comfortable.  I love that I can just slide them on top of the bed, and they're the perfect size to take up most of my desk.  It's a great addition to my office!",AMAZON,42,0.59375,0.2,2,27,2.7,5,7
Movies_and_TV_5,4.0,F,"Other than the gratuitous normalization of an entire movie, this is a very enjoyable, well-done, and well",AMAZON,17,0.0062500000000000056,0.0,0,10,9.9,1,4
Home_and_Kitchen_5,5.0,F,"great humidifier. bought one for my wife and she loves it.

The only reason I gave it 4 stars is that the plastic part is very small, and the cover is very fl",AMAZON,33,0.16875,0.13333333333333333,1,18,5.0,2,3
Home_and_Kitchen_5,5.0,F,"Wife loves it, especially with the size and the long handle.

The only reason I",AMAZON,15,-0.016666666666666666,0.07692307692307693,0,8,3.9,3,2
Books_5,1.0,F,"At one point in the book, the author describes how the cold weather that hit the U.S. from the 1940s to the 1950s is the beginning of the great cold war that we are living in.  The author explains that it was the cold weather that pushed the U.S. to the edge of the world, which had helped the country to overcome the brutal past.  He also explains that the U.S. was too slow to develop its nuclear weapons.  The author goes on to describe the Cold War as a result of the efforts of the U.S.",AMAZON,97,-0.378125,0.11363636363636363,1,53,4.0,14,13
Kindle_Store_5,2.0,F,"The premise sounded great, but it was too short and too predictable. There were too many twists and turns and too many missed opportunities for the story to have any real meaning. There were too many confusing and unnecessary characters, which was distracting. This was an excellent read. I loved this book. I was hooked from the very beginning. I loved it. I can't wait to read the next book in the series. I'm on my way to reading the next book. I read this book in one sitting, and I absolutely loved it! I was so excited to read this story. The characters were real, and the story flowed perfectly. I could not put it down, and I loved it! I couldn't put it down! I can't wait to see what happens next! I highly recommend this book to everyone!This was a great book. I love the fact that the characters were both strong and independent. I thought the author did a great job of bringing the characters together and getting them to fall in love. I was given a copy of this book in exchange for an honest review. This is a great quick read. It is short but it has all the elements needed to get you into the story. It is well written and you will not be disappointed. It will keep you turning pages. This is a good book. It is short but it is full of great characters and a good storyline. This is the third book in the series, but I am not sure if I will read the other books in this series.",AMAZON,271,0.31457364341085275,0.13675213675213677,7,156,3.7,31,37
Home_and_Kitchen_5,5.0,F,Great product! We use these for an entire summer night. I will keep them for the next couple months.,AMAZON,19,0.3333333333333333,0.0625,1,9,2.3,3,3
Tools_and_Home_Improvement_5,5.0,F,"Perfect for holding my husband's saw.  It's comfortable and easy to hold up.  If you're an electrician, you may want to get",AMAZON,22,0.611111111111111,0.0625,0,11,2.6,3,6
Tools_and_Home_Improvement_5,1.0,F,"I've tried a set of these on the market and they're all pretty good. I'm not a big fan of the dimmable ones.  The light output is pretty great and it's bright.  It's not a large beam, but it's very bright.  The dimmable ones are a little more",AMAZON,48,0.3832142857142858,0.1891891891891892,1,28,1.1,5,11
Kindle_Store_5,2.0,F,A longer book. More character development. The story line is good. I liked the characters and the story. There was a lot of sexual tension and then the sex was a bit slow.,AMAZON,33,0.39999999999999997,0.14285714285714285,0,17,3.5,5,5
Clothing_Shoes_and_Jewelry_5,5.0,F,Comfy flip flops! No issues with the design.Very good quality.Nice bag!Very pretty.I bought this for my son,AMAZON,17,0.7,0.0,1,7,3.8,6,5
Electronics_5,4.0,F,Nice bag. Only complaint is that it doesn't fit in the front pocket for my iPad mini.Great product. Great price.,AMAZON,20,0.3,0.0,1,9,8.7,5,5
Home_and_Kitchen_5,5.0,F,"This is the same bowl that I had bought at a local grocery store for a couple of years. It's not the best quality, but it is the best I've ever used. The only thing I wish it were a",AMAZON,40,0.4,0.17142857142857143,0,26,3.8,6,5
Books_5,5.0,F,"easily one of the best books I've ever read. I will admit that I was a bit disappointed in this book. The main character is a bit of a ""good",AMAZON,30,0.30999999999999994,0.19230769230769232,0,16,3.7,4,4
Electronics_5,4.0,F,"This tablet is functional and looks great, with a comfortable fit.  The only reason I gave it 4 stars is that the plastic part is too small to fit comfortably inside the case.  If it had been smaller, it would have been a better fit.  But it's not.  The case is very thin and it has a very minimal feel to it.  It's very thin and has a very small feel to it.  It's very cheap, and I'm not sure if I would be willing to pay more for it, since I don't think I would have enough money to get a better tablet.  The screen is too big for my",AMAZON,111,0.14642857142857144,0.2,0,68,4.0,13,16
Sports_and_Outdoors_5,5.0,F,It is very realistic in comparison to the wide-angle model.  There is a strong edge to the picture.  The front sight is also clear,AMAZON,24,0.25,0.14285714285714285,0,13,4.1,3,3
Movies_and_TV_5,5.0,F,"This movie Your Love Never Sleeps, by John Cusack, is a must have for anyone who loves music. The movie is a film that is not only sad, it is truly heart-wrenching.

I was especially pleased with the Blu-ray version. I love the 2.35:1 aspect ratio, and the fact that I can view the entire film at my own leisure. I highly recommend it to anyone who loves music.This is a great series for kids to watch. The kids will enjoy the story, the characters, the action, the action and the action and the action is great.

I would not recommend this to anyone under the age of 13.This was a wonderful movie. It is a wonderful movie",AMAZON,118,0.391764705882353,0.22,3,63,3.9,18,20
Pet_Supplies_5,2.0,F,This product arrived NOT assembled.  I had to re-order it.  The dimensions were not accurate.  The packaging is very thin.  The ring was not secure.  The metal clasp was not secure.  The clasp was not secure.  I had to return it.  I was very disappointed with this product.  I had to return it.  I am very disappointed with this product.  I am very disappointed with this product.I have two very picky cats and this is the one I have tried.  I love that it is made in the USA and that it is made in the USA.  It is not too big for my small cat but it is too big for my small cat.  I can't believe the size is such a huge difference.  I wish it were made in the USA but I'm happy with the results.  I don't really know what I was expecting from this,AMAZON,149,-0.14694444444444443,0.21875,2,97,3.0,33,21
Sports_and_Outdoors_5,4.0,F,"Big, sturdy bag, note that it has a wide opening for two full sized bags, the top",AMAZON,17,0.1875,0.0,0,6,4.0,1,3
Movies_and_TV_5,2.0,F,"If you're 19 yrs old, this movie is for you. It's a lot of fun to see.",AMAZON,17,0.2,0.0,0,10,-0.6,2,5
Tools_and_Home_Improvement_5,5.0,F,I purchased these for my son to use as a Christmas tree. He loves them!  They look so cute and cute. I also bought the T-shirt to put on the Christmas tree. It was a little difficult to get them out and put them on. I love them.,AMAZON,48,0.1625,0.1951219512195122,1,28,0.5,9,7
Toys_and_Games_5,5.0,F,"Great product.  I would recommend it.  Great quality.  Also, my daughter loves the",AMAZON,13,0.8,0.1111111111111111,2,4,4.6,4,4
Kindle_Store_5,5.0,F,Absolutely loved this story. Enjoyed reading it and hoping there will be a book 2. I am looking forward to reading,AMAZON,21,0.6,0.05263157894736842,0,10,4.8,3,2
Sports_and_Outdoors_5,5.0,F,"These are great for everyday use. The only problem is that they are small, I have one in my hand and the other in my pocket.",AMAZON,26,0.04500000000000002,0.17391304347826086,1,18,3.6,3,3
Books_5,5.0,F,Great book and now ready for an entertaining summer read. I will keep my eyes peeled for the next book from this author. I look forward to the next book in the series.,AMAZON,33,0.3,0.16666666666666666,1,16,2.9,3,3
Pet_Supplies_5,5.0,F,"I had been using the Merrick brand for about a year now and my dogs seem to like it.  I had to replace the old one with the new one because it was so expensive.  I still use it, but it's a little pricey.  I ordered the new one and it's great!  I'm very happy with the purchase!  I've had the older one for about a year and it seems to be working fine.  It's very easy to clean and holds up well.  I would definitely recommend it to anyone who uses a ceramic dog bed.  I've found that it is much easier to clean than the older one which takes a lot longer to come out.  I'm also very happy with the fact that my dog is still a puppy and the fabric is still soft.  I have used the new one a few times and",AMAZON,147,0.26148724082934605,0.17054263565891473,1,83,3.8,12,18
Pet_Supplies_5,1.0,F,Thought this would be great for a puppy with long legs but it's too small for a dog with a short leg. The front part is too small for a puppy with a long leg.The dog loves it.  She's a bit lazy but it's,AMAZON,44,-0.007142857142857141,0.23684210526315788,1,24,0.5,4,6
Toys_and_Games_5,4.0,F,"Pretty neat, cannot hardly close it. The pieces are just too small. My son loves this toy.I bought this for my son for Christmas and he absolutely loves",AMAZON,28,-0.02291666666666667,0.20833333333333334,0,15,2.5,5,4
Electronics_5,5.0,F,Super easy to install but not a huge deal.  I will keep my review for a couple months.  Great product!Works great.  The sound is crystal clear.  The ear cups are well padded and the outside cover is very thick,AMAZON,39,0.252962962962963,0.08823529411764706,1,17,2.4,6,5
Tools_and_Home_Improvement_5,3.0,F,"I didn't read the description, but I thought it was pretty cool.

The handle has a nice rounded shape, and the design is very clear.

This is a pretty nice saw, and it's not cheap, but it's well made and holds a great edge.

I'm not a fan of the 3-way operation, but I think this saw is a good value for the money.

I'm really pleased with this saw, and I'm very happy with the purchase.

If you're looking for a saw that will not break in a shop or driveway, this is the saw for you.

I have one complaint about the mounting mechanism. I have it mounted on the wall and can't find the mounting plate on the top of the",AMAZON,124,0.39846153846153853,0.18811881188118812,3,74,4.6,11,23
Movies_and_TV_5,4.0,F,these dvds arrived in a timely manner and the movie is a great deal more than I expected. Great movie.,AMAZON,20,0.5,0.1111111111111111,2,10,7.6,2,2
Movies_and_TV_5,5.0,F,"Great collection of American Classic TV shows, with lots of good history.greatThis movie was one of",AMAZON,16,0.41666666666666663,0.07142857142857142,2,5,5.2,6,2
Movies_and_TV_5,5.0,F,"I cannot love this movie, it is an interesting and intriguing history.

The movie has a lot of heart and is very informative.  The music is great.  The acting is excellent.  The story line is very interesting.  The special effects are excellent.  The acting is excellent.  The acting is superb.  The special effects are excellent.  The special effects are excellent.  The special effects are excellent",AMAZON,65,0.5689285714285715,0.14814814814814814,1,34,5.6,11,11
Electronics_5,4.0,F,"I use this lens more often than I thought it would be.  I have a Canon 85-200 f/3.5, a Nikon 70-200 f/4, and a Sony 50mm f/2.8.  I have a Sigma 70-300 f/3.5, and a Sigma 85-200 f/4.  I have a Sony 70-200 f/4, and a Sigma 85-200 f/4.  I have a Nikon 70-300 f/4, and a Sony 50mm f/2.8.  I have a Sigma 70-300 f/4, and a Sony 50mm f/2.8.  I have a Nikon 70-300 f/4, and a Sony",AMAZON,80,0.5,0.13793103448275862,0,38,0.9,21,39
Sports_and_Outdoors_5,4.0,F,Gave this a 4 stars because it was a little tight but it fits my hand well and fits my other hand fine. The plastic part is,AMAZON,27,-0.01860119047619048,0.19230769230769232,0,14,2.7,2,1
Books_5,5.0,F,I really enjoyed this book. The characters were well developed and the plot was well written.,AMAZON,16,0.3,0.14285714285714285,1,7,5.2,2,2
Sports_and_Outdoors_5,4.0,F,"Good looking,  easily scratches.  I have an old stove that is still going strong. ",AMAZON,14,0.4166666666666667,0.0,1,5,3.7,2,3
Electronics_5,1.0,F,"I had high hopes for this lens, as it is a lens that is just as good as the other two.  The front of the lens is the plastic, so it is pretty straight forward to take photos.  The camera is very light weight, and holds a charge very quickly.  The front is a bit smaller than I would like, but it is a solid enough lens.  I would recommend it",AMAZON,71,0.21383333333333338,0.15873015873015872,1,41,4.1,6,8
Books_5,5.0,F,"I've read all of his books and I am very pleased with how they all have the same theme.

I had a lot of fun with this book and I'm sure it will be a good",AMAZON,36,0.43,0.18181818181818182,1,27,3.2,4,3
Movies_and_TV_5,5.0,F,"I am a fan of the old Tonto movies. I saw this one a few years ago. It's not the best movie, but it is the best Tonto movie I've ever seen. I still watch it every time I get home. This one is still one of my favorite movies.",AMAZON,50,0.48,0.2619047619047619,0,24,1.3,9,8
Electronics_5,5.0,F,So cheap and they work.I love the look and feel of this case. I have one in my bedroom and the other in my office. The sound is crystal clear and it's nice to have a little extra space,AMAZON,39,0.2109375,0.14285714285714285,1,23,2.4,4,4
Toys_and_Games_5,5.0,F,My mom loved her action figure. The pieces are sturdy and she's happy with the purchase.,AMAZON,16,0.5333333333333333,0.07692307692307693,0,8,2.9,2,3
Movies_and_TV_5,1.0,F,"What was I watching? and what did I want?

""The Last Man on Earth"" is a two hour film about the last man on Earth, a man who is in his late twenties and early fifties.  He was one of the most",AMAZON,42,0.06000000000000001,0.2777777777777778,0,25,1.5,9,6
Pet_Supplies_5,5.0,F,"Looks exactly as the picture. I have an 80 pound lab mix and this harness fits him just fine. The harness is also a bit small for him to wear when he is walking but it's well made and well made. The size is perfect for him to wear when walking with us. I have a German Shepherd and a 60 pound lab mix. He has a very long chest and a narrow chest. The harness fits him perfectly and is well made. The harness is adjustable so he can be adjusted. I love that it is made in the USA. I am very pleased with this purchase and will buy it again. This is a very good dog food. I have three dogs, two of whom are tall and skinny. I've had a variety of dog food brands, but this one is the best for them. The ingredients are good, the taste is good, and the dog is happy. I use this food for a week or so and the dogs seem to like it. It's not a terrible food, but I do notice a slight difference in their teeth. The dog would not eat anything else, but this food did help with their teeth.",AMAZON,206,0.4555882352941176,0.17777777777777778,3,117,3.3,23,26
Electronics_5,5.0,F,"Amazon.com didn't ship the complete set of adapters.  I've tried several of them, but one is a pair of the same size, one is the same size, and the other is the same size.  It's a little pricey for one set, but for two sets, it is worth it.  I've tried them all, and none work well with the same adapters.

So if you want to use the adapters for any purpose, you will need to buy the adapter for your needs.  You can buy the adapter for the same price you would need for the camera and/or other device. ",AMAZON,100,-0.00340909090909091,0.19753086419753085,0,59,3.9,6,19
Kindle_Store_5,5.0,F,Wow what a series this is. The characters are well developed and the story is well told. The story is well written and the characters are well developed. The writing is great and the story is well told.,AMAZON,38,0.275,0.20588235294117646,1,19,4.6,4,4
Sports_and_Outdoors_5,4.0,F,"Good cup, no leaking issues. I love the taste. My husband also loves the taste of coffee. Great for emergencies. Great product and works great. Will definitely buy again.",AMAZON,29,0.6,0.09090909090909091,4,10,2.8,6,7
Tools_and_Home_Improvement_5,4.0,F,Doesn't seal perfectly to the plastic. The only way to seal it is to use a seal,AMAZON,17,0.5,0.2,0,10,3.1,2,2
Electronics_5,5.0,F,"I just received the item and it arrived on time. I will keep my review in order to share my experiences.  The plastic parts are very sturdy, and the cover is very sturdy.  The only complaint I have is that the case is very thin and doesn't protect the tablet perfectly.  It is very thin and it will hang on the tablet without issue.  I will keep it as a backup when I need to go to the office or when I need to carry around some extra items.  It is very hard to pull out the cover and it will not fold up very well.  I am very disappointed that the case is not thicker.  It would be nice if it had a rubber cover to protect the tablet.This is a great camera for the price.  I was looking for a little flash to give my pictures with and this is the perfect solution.  It was very easy to install and works great.  It is very convenient to carry around as well.  The battery life is also great.  The shutter release is nice, it is easy",AMAZON,187,0.17575000000000002,0.1588235294117647,1,112,4.6,18,17
Pet_Supplies_5,5.0,F,This is great! Does the job. The only problem is that it's kind of hard to put the bottom on top. The plastic part is also hard to put on the sides.,AMAZON,32,0.25277777777777777,0.2222222222222222,0,18,1.7,4,5
Pet_Supplies_5,5.0,F,"Product ad described.  Arrived on time and shipping was quick.  Also, my dog does",AMAZON,14,0.3333333333333333,0.0,0,5,2.8,3,3
Sports_and_Outdoors_5,5.0,F,"I recently bought a new pair of Taurus Cycling Gloves for my husband for Christmas. He has been running and biking for about a year now and is running out of sweat pants. This is a very well made pair of cycling gloves. The size is perfect and the quality is good. I received a free sample for an honest and unbiased review. I ordered this to add to my core fitness program. It works well and seems to last for quite a while. It's very comfortable to wear and is very light weight. The color is a little too pink for my tastes. I'm 5'11"" and weigh 165 lbs. The straps are not too tight. The sleeve is a little thick but that's okay.",AMAZON,125,0.226424512987013,0.1559633027522936,1,67,2.6,16,17
Clothing_Shoes_and_Jewelry_5,5.0,F,My son is racing all the time and the chain is too tight around his waist.,AMAZON,16,-0.17857142857142858,0.13333333333333333,0,9,3.6,1,1
Clothing_Shoes_and_Jewelry_5,4.0,F,New Balance no longer goes under my arms.  Not good.  These have a nice look.,AMAZON,15,0.12878787878787878,0.0,0,7,0.3,4,3
Pet_Supplies_5,5.0,F,It's really big. Unfortunately I had to add an extra layer of fabric around the base to prevent,AMAZON,18,-0.325,0.0625,1,8,6.8,3,2
Toys_and_Games_5,5.0,F,A big hit with my son. The pieces are sturdy and the puzzle is well made.,AMAZON,16,0.0,0.07142857142857142,0,8,0.5,2,2
Clothing_Shoes_and_Jewelry_5,5.0,F,"love the skirt -fits me perfect. The only problem is that it's a little too large. I'm 6'5"" and wearing a 32D, and the waist is very large.",AMAZON,28,0.30089285714285713,0.2,1,16,2.2,3,9
Kindle_Store_5,2.0,F,"At the start of this book, I thought it was a bit boring, but I was pleasantly surprised. The story is told from both Finn and Carrie's point of view, and the characters are well developed. The main characters are well developed, and the story keeps you interested until the very end. I did get a little confused at first by the lack of dialogue. I didn't realize it, until I read the story. It's very easy to confuse the reader, and it's not hard to understand why, since Finn is a great character.",AMAZON,94,0.08371794871794871,0.2077922077922078,1,52,7.1,12,17
Home_and_Kitchen_5,3.0,F,"Its ok. Doesn't naturally swirl, but it does the job.

The only reason I",AMAZON,14,0.19999999999999998,0.1,0,9,3.7,4,4
Tools_and_Home_Improvement_5,5.0,F,"PEX makes plumbing a breeze, and it's an excellent product.

If you have a regular shower head, this is a great",AMAZON,21,0.6,0.058823529411764705,1,11,3.8,4,4
Pet_Supplies_5,5.0,F,"Great for my 13 year old puppy and she loves it.

The only reason I gave it 4",AMAZON,18,0.3,0.0,1,9,2.1,3,1
Toys_and_Games_5,3.0,F,These are pretty cool as well. The pieces are sturdy and the pieces fit together well. The only thing that I don't like is that they're plastic and not solid. I would definitely buy again.Perfect for my son's 3rd birthday.,AMAZON,40,0.14285714285714285,0.1875,1,20,2.9,6,8
Toys_and_Games_5,5.0,F,"My granddaughter who is 4 and loves the pieces, decided to try her hand at building this one.",AMAZON,18,0.0,0.0,0,9,6.8,1,2
Toys_and_Games_5,5.0,F,"Math games. get em, use this. We love this game.",AMAZON,10,0.04999999999999999,0.0,1,3,-1.9,2,4
Electronics_5,5.0,F,"I have two pioneer twelves.  I have an old Pioneer TRS-40, a",AMAZON,12,0.1,0.3,0,6,2.1,6,3
Home_and_Kitchen_5,5.0,F,"This is the best incense burner I have ever used. I use it for my small wine collection. I bought this for a friend, and she is a big fan.",AMAZON,30,0.25,0.19230769230769232,0,17,2.5,4,4
Tools_and_Home_Improvement_5,4.0,F,Powdered blue chalk. Not a real professional quality finish. The finish is just a little too shiny.,AMAZON,17,-0.07361111111111111,0.07142857142857142,1,7,5.5,3,3
Sports_and_Outdoors_5,4.0,F,"Picked these up for cleaning and they are very well made. I also like the fact that they do not have the side seams, which is nice, but not a big deal. I have had no issues with the carpeting on them. I bought this for my husband for Christmas and he loves it! He is very happy with the item and it is a great deal. We love this hammock! It's a great camping hammock. It has a very comfortable feel to it.",AMAZON,84,0.568125,0.2054794520547945,4,55,2.7,9,11
Books_5,5.0,F,Enjoyed reading this in my time. The characters were well developed and the plot was well written. Great story. Great story. I liked it.,AMAZON,24,0.56,0.15789473684210525,2,10,4.1,5,5
Sports_and_Outdoors_5,3.0,F,Never used it cause I had an issue with the latch closing after a few weeks.,AMAZON,16,-0.2,0.0,0,9,6.0,2,1
Electronics_5,1.0,F,"I have purchased two Panasonic cameras over the years and these are the first that I have ever owned. I had a Canon D810 and the Canon D810 II was the first that I had ever owned. The Canon D810 II is very compact and has a lot of features. The camera features are very intuitive and easy to use. I love the fact that the lens hood is removable. I am very happy with the camera and will purchase it again. I have used the camera for over a year now and I am very pleased with it. For more information, please see the Panasonic website. The Canon D810 II is a great camera and the price is great.",AMAZON,120,0.5075757575757576,0.19090909090909092,2,69,3.8,28,10
Kindle_Store_5,5.0,F,"Yes, I had to mention that I love the way these two men work together. I was just blown away by how the two people acted.  The way they worked together was amazing.  I was so excited to see this book come out.  This book is so far beyond what I could have imagined.

I did get a little overwhelmed by the book at first, but",AMAZON,66,0.2729166666666667,0.1694915254237288,1,35,2.9,9,7
Books_5,5.0,F,"I was skeptical at first, but eventually I started to like this book. I really liked the way the story was told. The main character was very interesting, and the dialogue was very interesting. I was sad when I finished the book, but it was a very good book.

I received a free copy of this book from NetGalley in exchange for an honest review.I love reading about the lives of the young women who were on the train with a group of young men in the middle of nowhere.  The stories are compelling and the characters interesting.  I just couldn't get into it and am glad I did.

I read this book in order to learn about the lives of the women who were on the train with a group of young men.  I wanted to know more",AMAZON,139,0.30666666666666664,0.18253968253968253,4,80,5.2,15,13
Pet_Supplies_5,5.0,F,Very well put together. We have 3 dogs and they all love it!  I have one lab and two small dogs and I am very happy with the purchase. This is a great product.,AMAZON,34,0.475,0.16666666666666666,2,19,0.7,5,4
Tools_and_Home_Improvement_5,5.0,F,"Works well with Dewalt DW74526C, the only thing I didn't like is the angle",AMAZON,14,0.0,0.08333333333333333,1,7,5.2,6,2
